customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-4353,Male,0,Yes,No,54,Yes,Yes,No,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),19.16,1035.85,No
CUST-4354,Male,0,No,Yes,36,No,No,DSL,No,No internet service,No,No,No,Yes,Two year,Yes,Mailed check,41.91,1519.56,No
CUST-4355,Female,1,No,No,55,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,32.09,1745.02,Yes
CUST-4356,Female,1,No,No,58,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.77,4596.62,No
CUST-4357,Male,1,Yes,No,68,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),34.99,2360.86,Yes
CUST-4358,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.38,5167.63,Yes
CUST-4359,Female,0,No,No,58,No,Yes,No,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.56,4481.13,No
CUST-4360,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,Yes,Credit card (automatic),48.2,129.48,No
CUST-4361,Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,One year,Yes,Mailed check,21.77,1354.43,Yes
CUST-4362,Male,0,No,Yes,59,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),21.99,1335.12,No
CUST-4363,Male,0,No,No,50,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),20.9,957.18,No
CUST-4364,Female,1,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),92.53,2644.52,No
CUST-4365,Female,0,No,No,10,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),50.21,461.29,No
CUST-4366,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.28,3679.44,Yes
CUST-4367,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Electronic check,61.64,4390.61,No
CUST-4368,Female,0,No,Yes,62,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),63.78,3948.85,Yes
CUST-4369,Male,0,No,No,63,Yes,No phone service,No,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,69.79,4282.83,Yes
CUST-4370,Male,1,Yes,No,60,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.91,5494.38,Yes
CUST-4371,Male,1,No,No,53,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,45.74,2433.02,Yes
CUST-4372,Female,0,No,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,Yes,Bank transfer (automatic),30.47,2193.9,Yes
CUST-4373,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),74.13,4290.92,Yes
CUST-4374,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),51.11,2860.49,Yes
CUST-4375,Male,0,No,No,33,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,62.72,2054.85,No
CUST-4376,Female,0,Yes,Yes,30,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.27,2400.47,Yes
CUST-4377,Female,1,No,No,51,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Electronic check,67.91,3491.63,No
CUST-4378,Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),80.59, ,No
CUST-4379,Male,1,No,No,54,No,No,No,Yes,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,72.94,4000.72,Yes
CUST-4380,Male,0,No,No,21,No,No,No,No,No,No,No,No,No,One year,No,Electronic check,92.6,1905.79,No
CUST-4381,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,89.2,3456.21,Yes
CUST-4382,Female,1,Yes,No,0,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,71.94, ,Yes
CUST-4383,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,86.48,5471.61,Yes
CUST-4384,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,106.04,6569.03,No
CUST-4385,Male,0,Yes,Yes,53,No,No,No,No internet service,Yes,No,No,No,No,One year,No,Mailed check,61.69,3259.46,No
CUST-4386,Female,1,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Credit card (automatic),59.73,2425.14,Yes
CUST-4387,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,No,Bank transfer (automatic),95.06,2003.85,No
CUST-4388,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),76.8,1642.98,Yes
CUST-4389,Male,0,No,No,37,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),25.39,939.94,No
CUST-4390,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,107.91,617.5,Yes
CUST-4391,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,21.34,1343.03,Yes
CUST-4392,Male,1,No,No,46,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),93.46,4448.89,Yes
CUST-4393,Male,0,No,No,16,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,94.51,1502.76,Yes
CUST-4394,Female,0,No,No,16,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),114.04,1784.11,Yes
CUST-4395,Female,1,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,23.69,292.45,Yes
CUST-4396,Male,0,No,Yes,16,No,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,78.23,1180.11,Yes
CUST-4397,Male,0,No,No,37,Yes,No phone service,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.25,2289.35,Yes
CUST-4398,Female,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,51.48,2340.13,Yes
CUST-4399,Male,0,No,Yes,5,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.33,103.1,No
CUST-4400,Male,0,No,No,34,No,No,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.8,2511.27,Yes
CUST-4401,Female,0,No,No,13,No,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),66.39,859.09,Yes
CUST-4402,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,28.76,2016.9,No
CUST-4403,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),79.81,4712.98,Yes
CUST-4404,Male,0,Yes,No,14,Yes,No,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,92.41,1274.48,Yes
CUST-4405,Male,0,No,No,53,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,95.36,5024.73,Yes
CUST-4406,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),109.24,2908.57,No
CUST-4407,Male,0,No,No,12,Yes,No,No,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,59.4,770.57,No
CUST-4408,Male,1,No,No,30,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,No,Electronic check,114.03,3490.77,Yes
CUST-4409,Male,0,Yes,No,34,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.23,3617.91,Yes
CUST-4410,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,48.05,2845.24,No
CUST-4411,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.26,127.58,Yes
CUST-4412,Female,1,No,No,68,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.01,4282.99,Yes
CUST-4413,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,58.64,3359.87,No
CUST-4414,Male,0,No,No,48,Yes,No,No,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),76.11,3590.88,Yes
CUST-4415,Male,0,No,No,22,Yes,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,76.88,1645.67,Yes
CUST-4416,Male,0,No,No,33,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,93.62,3026.27,Yes
CUST-4417,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,69.49,1634.65,No
CUST-4418,Male,0,Yes,Yes,46,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,28.78,1343.31,Yes
CUST-4419,Female,0,Yes,No,4,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),104.51,356.15,No
CUST-4420,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,One year,No,Electronic check,49.38,900.42,No
CUST-4421,Male,0,No,Yes,5,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),115.87,581.29,Yes
CUST-4422,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),30.09,2066.82,No
CUST-4423,Male,0,No,Yes,58,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.55,6608.23,Yes
CUST-4424,Female,0,Yes,No,63,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,27.4,1802.15,Yes
CUST-4425,Female,0,Yes,Yes,17,No,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,41.47,628.66,Yes
CUST-4426,Male,1,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.93,-5.38,Yes
CUST-4427,Female,0,Yes,Yes,16,No,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.11,1448.65,Yes
CUST-4428,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),103.71,1316.92,Yes
CUST-4429,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.87,709.18,Yes
CUST-4430,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,111.57,615.47,Yes
CUST-4431,Male,1,Yes,No,43,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,77.58,3352.85,Yes
CUST-4432,Female,1,No,No,14,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.57,1153.26,Yes
CUST-4433,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,103.21,1863.74,No
CUST-4434,Female,0,No,No,62,No,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,48.08,2951.81,Yes
CUST-4435,Female,0,Yes,No,34,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,53.85,1793.35,No
CUST-4436,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),109.3,3708.05,No
CUST-4437,Male,1,No,No,18,Yes,Yes,No,Yes,No internet service,No,No,No,No,Two year,No,Electronic check,108.8,2006.73,Yes
CUST-4438,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,116.39,2289.82,Yes
CUST-4439,Female,0,Yes,No,34,Yes,Yes,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,108.88,3757.49,Yes
CUST-4440,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),31.05,987.84,No
CUST-4441,Female,1,Yes,Yes,47,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Mailed check,101.03,4797.52,No
CUST-4442,Female,0,No,No,43,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),59.44,2496.82,Yes
CUST-4443,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,117.83,2674.4,Yes
CUST-4444,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.71,3968.82,Yes
CUST-4445,Female,0,No,No,16,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,73.91,1176.65,No
CUST-4446,Male,0,No,No,70,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,One year,No,Credit card (automatic),71.49,5021.18,Yes
CUST-4447,Male,0,Yes,Yes,49,No,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),50.58,2527.39,No
CUST-4448,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,25.79,1691.76,No
CUST-4449,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,108.26,3301.51,Yes
CUST-4450,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.92,3462.79,Yes
CUST-4451,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,32.27,341.2,Yes
CUST-4452,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.32,6607.21,Yes
CUST-4453,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.15,4540.01,Yes
CUST-4454,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,59.37,778.49,Yes
CUST-4455,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,43.78,1486.84,Yes
CUST-4456,Male,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.65,7031.26,Yes
CUST-4457,Female,0,No,No,39,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.62,3524.1,Yes
CUST-4458,Male,0,No,No,58,Yes,No,No,No internet service,Yes,No,No,No,Yes,Two year,No,Mailed check,73.3,4277.92,No
CUST-4459,Male,0,No,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.51,1195.24,Yes
CUST-4460,Female,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,27.4,1748.12,Yes
CUST-4461,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.88,214.01,Yes
CUST-4462,Male,0,Yes,No,44,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),37.72,1616.54,Yes
CUST-4463,Male,1,No,No,27,Yes,No,No,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,39.19,1064.39,No
CUST-4464,Female,0,Yes,No,65,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,84.71,5604.13,Yes
CUST-4465,Male,0,No,Yes,30,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.83,3240.27,Yes
CUST-4466,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),58.83,48.65,No
CUST-4467,Female,1,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,39.13,304.66,Yes
CUST-4468,Male,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),83.45,1908.15,Yes
CUST-4469,Female,0,Yes,No,14,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,105.8,1454.6,Yes
CUST-4470,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),93.46,3862.36,Yes
CUST-4471,Male,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),105.56,3069.29,Yes
CUST-4472,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,72.17,5123.42,Yes
CUST-4473,Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,93.81,4208.39,Yes
CUST-4474,Male,0,Yes,No,65,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,32.33,2101.01,Yes
CUST-4475,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.25,274.63,No
CUST-4476,Female,0,No,No,70,Yes,No,No,No,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,57.4,4077.2,Yes
CUST-4477,Female,0,No,No,56,No,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),69.64,3961.58,Yes
CUST-4478,Male,0,Yes,No,29,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,111.62,3298.44,Yes
CUST-4479,Male,0,No,No,17,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,106.12,1782.91,Yes
CUST-4480,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),31.77,2146.92,Yes
CUST-4481,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),35.62,1360.44,No
CUST-4482,Female,1,Yes,Yes,59,No,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.19,3267.26,Yes
CUST-4483,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,One year,No,Mailed check,47.47,1965.99,Yes
CUST-4484,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,80.03,3483.6,Yes
CUST-4485,Female,1,No,No,22,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),108.98,2432.34,Yes
CUST-4486,Female,0,No,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,114.96,7877.74,Yes
CUST-4487,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),83.94,417.06,No
CUST-4488,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,102.48,5669.92,Yes
CUST-4489,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,71.03,218.71,No
CUST-4490,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),39.19,849.62,Yes
CUST-4491,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),70.98,313.44,No
CUST-4492,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),74.04,2237.55,Yes
CUST-4493,Male,0,No,No,17,Yes,Yes,No,No,No,No internet service,No,No,No,One year,Yes,Electronic check,92.87,1548.05,Yes
CUST-4494,Female,0,No,No,14,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.35,516.1,No
CUST-4495,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,55.27,2169.7,No
CUST-4496,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),54.83,4008.64,Yes
CUST-4497,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,114.67,583.55,Yes
CUST-4498,Female,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),62.87,3851.9,Yes
CUST-4499,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,94.14,6256.01,Yes
CUST-4500,Male,1,No,Yes,10,Yes,Yes,No,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),93.71,951.94,No
